post_id,url,title,total_phrase_count,top_phrase,top_phrase_count,all_phrases,priority,note
2026-08-07-safety-auto-e50d7a,https://honsamnote.co.kr/blog/2026-08-07-safety-auto-e50d7a/,1인 가구 낙상 방법｜집에서 넘어졌을 때,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-07-safety-auto-eecdaa,https://honsamnote.co.kr/blog/2026-08-07-safety-auto-eecdaa/,119_출동 비교｜혼자_살때_응급상황,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-07-storage-auto-613d62,https://honsamnote.co.kr/blog/2026-08-07-storage-auto-613d62/,1인 가구 옷 정리 알아보기｜좁은 옷장 수납,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-07-storage-auto-6dca4b,https://honsamnote.co.kr/blog/2026-08-07-storage-auto-6dca4b/,1인 가구 수납 알아보기｜좁은 집 정리,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-07-storage-auto-c71b14,https://honsamnote.co.kr/blog/2026-08-07-storage-auto-c71b14/,1인 가구 수납장 방법｜원룸 옷장,1,현명한 선택,1,현명한 선택(1),LOW,일반 수준
2026-08-08-cleaning-auto-4d4ce4,https://honsamnote.co.kr/blog/2026-08-08-cleaning-auto-4d4ce4/,싱크대 냄새 제거 알아보기｜싱크대 물 빠짐,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-08-cost-auto-c1b0b5,https://honsamnote.co.kr/blog/2026-08-08-cost-auto-c1b0b5/,"혼자 사는 직장인, 가끔 차 필요할 때마다 택시비 부담되고 대중교통 불편하다면? 카셰어링 vs 중고차 vs 렌터카, 내게 맞는 최적의 이동 수단 찾는 법",1,혼자 사는 직장인,1,혼자 사는 직장인(1),LOW,일반 수준
2026-08-08-food-auto-6f0a23,https://honsamnote.co.kr/blog/2026-08-08-food-auto-6f0a23/,1인 가구 채소 보관 알아보기｜남은 채소 활용법,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-08-food-auto-76d24e,https://honsamnote.co.kr/blog/2026-08-08-food-auto-76d24e/,"1인 가구 직장인, 혼자 요리하고 남은 '애매한 한 끼분' 음식, 버리지 않고 다음 끼니까지 알뜰하게 즐기는 법",1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-08-housing-auto-fd6c09,https://honsamnote.co.kr/blog/2026-08-08-housing-auto-fd6c09/,1인 가구 외풍 차단 비교｜난방비 절약,1,혼자 사는 직장인,1,혼자 사는 직장인(1),LOW,일반 수준
2026-08-08-lifestyle-auto-9fe492,https://honsamnote.co.kr/blog/2026-08-08-lifestyle-auto-9fe492/,1인 가구 친구 관계 알아보기｜라이프스타일 차이,1,혼자 사는 직장인,1,혼자 사는 직장인(1),LOW,일반 수준
2026-08-08-products-auto-b03456,https://honsamnote.co.kr/blog/2026-08-08-products-auto-b03456/,1인 가구 해충 비교｜바퀴벌레 셀프 퇴치,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-08-safety-auto-55b509,https://honsamnote.co.kr/blog/2026-08-08-safety-auto-55b509/,1인 가구 구급상자 비교｜DIY 구급상자,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-08-safety-auto-ee80c6,https://honsamnote.co.kr/blog/2026-08-08-safety-auto-ee80c6/,천장 누수 방법｜벽 누수,1,혼자 사는 당신,1,혼자 사는 당신(1),LOW,일반 수준
2026-08-08-storage-auto-276b92,https://honsamnote.co.kr/blog/2026-08-08-storage-auto-276b92/,1인 가구 세탁 바구니 비교｜좁은 원룸 빨래통,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-08-storage-auto-9dbb87,https://honsamnote.co.kr/blog/2026-08-08-storage-auto-9dbb87/,1인 가구 욕실 수납 알아보기｜좁은 욕실 정리,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-08-storage-auto-fda98a,https://honsamnote.co.kr/blog/2026-08-08-storage-auto-fda98a/,1인 가구 약 수납 알아보기｜좁은 집 약 정리,1,1인 가구 직장인,1,1인 가구 직장인(1),LOW,일반 수준
2026-08-09-food-auto-937ea1,https://honsamnote.co.kr/blog/2026-08-09-food-auto-937ea1/,1인 가구 고기 보관 알아보기｜혼밥 생선 보관,1,1인 가구 직장인,1,1인 가구 직장인(1),LOW,일반 수준
2026-08-09-storage-auto-b05c4f,https://honsamnote.co.kr/blog/2026-08-09-storage-auto-b05c4f/,1인 가구 주방 수납 비교｜소형 가전 정리,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-09-storage-auto-b54398,https://honsamnote.co.kr/blog/2026-08-09-storage-auto-b54398/,1인 가구 이불 수납 알아보기｜원룸 이불 보관,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-10-cleaning-auto-aeb4a0,https://honsamnote.co.kr/blog/2026-08-10-cleaning-auto-aeb4a0/,1인 가구 빨래 비교｜좁은 집 빨래,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-10-lifestyle-auto-3e13f1,https://honsamnote.co.kr/blog/2026-08-10-lifestyle-auto-3e13f1/,1인 가구 여행 알아보기｜혼자 여행,1,혼자 사는 직장인,1,혼자 사는 직장인(1),LOW,일반 수준
2026-08-10-products-auto-ea40dc,https://honsamnote.co.kr/blog/2026-08-10-products-auto-ea40dc/,1인 가구 난방 알아보기｜우풍 해결,1,혼자 사는 직장인,1,혼자 사는 직장인(1),LOW,일반 수준
2026-08-10-safety-auto-e68c91,https://honsamnote.co.kr/blog/2026-08-10-safety-auto-e68c91/,바퀴벌레 방법｜바퀴벌레 퇴치,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-10-storage-auto-046a46,https://honsamnote.co.kr/blog/2026-08-10-storage-auto-046a46/,1인 가구 장바구니 수납 알아보기｜에코백 정리,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-11-cleaning-auto-983cbd,https://honsamnote.co.kr/blog/2026-08-11-cleaning-auto-983cbd/,샤워기 물줄기 약함 알아보기｜샤워기 냄새,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-11-safety-auto-d99e57,https://honsamnote.co.kr/blog/2026-08-11-safety-auto-d99e57/,"혼자 사는 당신, 갑자기 일부 전등이 나가거나 특정 콘센트가 작동 안 할 때: 당황하지 않고 안전하게 원인 파악 및 해결하는 현실적인 방법",1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-11-storage-auto-80b064,https://honsamnote.co.kr/blog/2026-08-11-storage-auto-80b064/,1인 가구 빨래 건조대 비교｜좁은 집 건조대,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-12-food-auto-7b4cd9,https://honsamnote.co.kr/blog/2026-08-12-food-auto-7b4cd9/,1인 가구 유제품 보관 알아보기｜남은 생크림 활용,1,혼자 사는 직장인,1,혼자 사는 직장인(1),LOW,일반 수준
2026-08-12-food-auto-8fffcc,https://honsamnote.co.kr/blog/2026-08-12-food-auto-8fffcc/,1인 가구 음식 보관 비교｜음식 용기,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-12-housing-auto-f420ec,https://honsamnote.co.kr/blog/2026-08-12-housing-auto-f420ec/,"혼자 사는 직장인, 집주인이 몰래 문 따고 들어왔다면? 내 사생활과 보증금 지키는 똑똑한 대처법",1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-12-storage-auto-1aceff,https://honsamnote.co.kr/blog/2026-08-12-storage-auto-1aceff/,1인 가구 옷장 비교｜가방 정리,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-12-storage-auto-ec0e5a,https://honsamnote.co.kr/blog/2026-08-12-storage-auto-ec0e5a/,1인 가구 재활용 알아보기｜좁은 원룸 분리수거,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-13-cleaning-auto-cf3699,https://honsamnote.co.kr/blog/2026-08-13-cleaning-auto-cf3699/,욕실 배수구 청소 알아보기｜배수구 막힘 방지,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-13-products-auto-8b83e4,https://honsamnote.co.kr/blog/2026-08-13-products-auto-8b83e4/,도어락 수리 방법｜열쇠 개방,1,혼자 사는 직장인,1,혼자 사는 직장인(1),LOW,일반 수준
2026-08-13-storage-auto-545d8d,https://honsamnote.co.kr/blog/2026-08-13-storage-auto-545d8d/,1인 가구 수납 비교｜좁은 집 정리,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-13-storage-auto-92e3bb,https://honsamnote.co.kr/blog/2026-08-13-storage-auto-92e3bb/,1인 가구 수납 알아보기｜좁은 집 수납,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-13-storage-auto-ccc061,https://honsamnote.co.kr/blog/2026-08-13-storage-auto-ccc061/,싱크대 하부장 정리 알아보기｜세면대 하부장 수납,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-14-cost-auto-c66395,https://honsamnote.co.kr/blog/2026-08-14-cost-auto-c66395/,난방비 절약 알아보기｜외풍,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-14-storage-auto-8ede60,https://honsamnote.co.kr/blog/2026-08-14-storage-auto-8ede60/,좁은주방 비교｜식재료수납,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
2026-08-14-storage-auto-be0ab4,https://honsamnote.co.kr/blog/2026-08-14-storage-auto-be0ab4/,1인 가구 식사 공간 비교｜원룸 작업 공간,1,퇴근 후,1,퇴근 후(1),LOW,일반 수준
