id,post_id,url,title,risk_level,claim,claim_type,current_value,verification_required,verification_status,recommended_action,source_required,source_used,checked_date
194,2026-08-06-safety-auto-a5c266,https://honsamnote.co.kr/blog/2026-08-06-safety-auto-a5c266/,"혼자 사는 당신, 외출 중 갑자기 가스·누수 사고 걱정될 때? 스마트 가스 감지기 vs. 스마트 누수 센서, 나에게 맞는 원격 모니터링은?",P1,스마트 누수 센서: 2만 원대부터 7만 원대까지 형성되어 있습니다.,가격,2만 원,yes,NEEDS_EXTERNAL_VERIFICATION,"공식기관(정부·지자체·법령) 확인 후 수정 또는 ""관련 기준 변경 가능 — 공식기관 최신 내용 확인 권장"" 안내 추가",정부기관·법령 원문·지자체,,
195,2026-08-06-safety-auto-a5c266,https://honsamnote.co.kr/blog/2026-08-06-safety-auto-a5c266/,"혼자 사는 당신, 외출 중 갑자기 가스·누수 사고 걱정될 때? 스마트 가스 감지기 vs. 스마트 누수 센서, 나에게 맞는 원격 모니터링은?",P1,스마트 누수 센서: 2만 원대부터 7만 원대까지 형성되어 있습니다.,가격,7만 원,yes,NEEDS_EXTERNAL_VERIFICATION,"공식기관(정부·지자체·법령) 확인 후 수정 또는 ""관련 기준 변경 가능 — 공식기관 최신 내용 확인 권장"" 안내 추가",정부기관·법령 원문·지자체,,
196,2026-08-06-safety-auto-a5c266,https://honsamnote.co.kr/blog/2026-08-06-safety-auto-a5c266/,"혼자 사는 당신, 외출 중 갑자기 가스·누수 사고 걱정될 때? 스마트 가스 감지기 vs. 스마트 누수 센서, 나에게 맞는 원격 모니터링은?",P1,설치 비용: 대부분 자가 설치가 가능하며， 전문가 설치가 필요한 경우 3~5만 원 정도의 출장비가 발생할 수 있습니다.,가격,5만 원,yes,NEEDS_EXTERNAL_VERIFICATION,"공식기관(정부·지자체·법령) 확인 후 수정 또는 ""관련 기준 변경 가능 — 공식기관 최신 내용 확인 권장"" 안내 추가",정부기관·법령 원문·지자체,,
197,2026-08-06-safety-auto-a5c266,https://honsamnote.co.kr/blog/2026-08-06-safety-auto-a5c266/,"혼자 사는 당신, 외출 중 갑자기 가스·누수 사고 걱정될 때? 스마트 가스 감지기 vs. 스마트 누수 센서, 나에게 맞는 원격 모니터링은?",P1,❌ 사지 않아도 되는 경우 인덕션 등 전기 조리 기구만 사용하고 가스 보일러가 없는 100% 비가스 주택 거주자: 가스 누출 위험 자체가 없습니다.,통계,100%,yes,NEEDS_EXTERNAL_VERIFICATION,"공식기관(정부·지자체·법령) 확인 후 수정 또는 ""관련 기준 변경 가능 — 공식기관 최신 내용 확인 권장"" 안내 추가",정부기관·법령 원문·지자체,,
198,2026-08-07-housing-auto-5dd703,https://honsamnote.co.kr/blog/2026-08-07-housing-auto-5dd703/,"혼자 사는 직장인, 갑자기 이사 가야 하는데 다음 세입자 직접 구하라니? 계약 중도 해지 부담 줄이는 현실적인 방법",P1,보증금 반환은 새로운 세입자의 잔금일과 맞물리는 경우가 많으므로 이사 일정을 잘 조율해야 합니다.,법률,보증금 반환,yes,NEEDS_EXTERNAL_VERIFICATION,"공식기관(정부·지자체·법령) 확인 후 수정 또는 ""관련 기준 변경 가능 — 공식기관 최신 내용 확인 권장"" 안내 추가",정부기관·법령 원문·지자체,,
204,2026-08-07-housing-auto-eb35f1,https://honsamnote.co.kr/blog/2026-08-07-housing-auto-eb35f1/,"혼자 사는 직장인, 우리 집 소소한 고장! 매번 사람 부를까, 직접 고쳐볼까? DIY vs. 출장 수리, 내 돈 아끼는 현명한 선택 가이드",P1,임대차 계약서나 주택임대차보호법에 따라 집의 주요 설비나 구조적 결함은 집주인이 수리 의무를 가집니다.,법률,주택임대차보호법,yes,NEEDS_EXTERNAL_VERIFICATION,"공식기관(정부·지자체·법령) 확인 후 수정 또는 ""관련 기준 변경 가능 — 공식기관 최신 내용 확인 권장"" 안내 추가",정부기관·법령 원문·지자체,,
205,2026-08-07-housing-auto-eb35f1,https://honsamnote.co.kr/blog/2026-08-07-housing-auto-eb35f1/,"혼자 사는 직장인, 우리 집 소소한 고장! 매번 사람 부를까, 직접 고쳐볼까? DIY vs. 출장 수리, 내 돈 아끼는 현명한 선택 가이드",P1,잘못된 DIY는 오히려 더 큰 손상을 야기하여 보증금 반환 시 문제가 될 수 있습니다.,법률,보증금 반환,yes,NEEDS_EXTERNAL_VERIFICATION,"공식기관(정부·지자체·법령) 확인 후 수정 또는 ""관련 기준 변경 가능 — 공식기관 최신 내용 확인 권장"" 안내 추가",정부기관·법령 원문·지자체,,
206,2026-08-07-housing-auto-eb35f1,https://honsamnote.co.kr/blog/2026-08-07-housing-auto-eb35f1/,"혼자 사는 직장인, 우리 집 소소한 고장! 매번 사람 부를까, 직접 고쳐볼까? DIY vs. 출장 수리, 내 돈 아끼는 현명한 선택 가이드",P1,(예: 배수구에 거름망 설치， 물 사용 후 건조 등) 비용·시간·주의사항 DIY (자가 수리) 비용: 공구 구매: 간단한 드라이버 세트는 1~2만 원， 만능 렌치나 공구 세트는 3~10만 원대.,가격,2만 원,yes,NEEDS_EXTERNAL_VERIFICATION,"공식기관(정부·지자체·법령) 확인 후 수정 또는 ""관련 기준 변경 가능 — 공식기관 최신 내용 확인 권장"" 안내 추가",정부기관·법령 원문·지자체,,
207,2026-08-07-housing-auto-eb35f1,https://honsamnote.co.kr/blog/2026-08-07-housing-auto-eb35f1/,"혼자 사는 직장인, 우리 집 소소한 고장! 매번 사람 부를까, 직접 고쳐볼까? DIY vs. 출장 수리, 내 돈 아끼는 현명한 선택 가이드",P1,(예: 배수구에 거름망 설치， 물 사용 후 건조 등) 비용·시간·주의사항 DIY (자가 수리) 비용: 공구 구매: 간단한 드라이버 세트는 1~2만 원， 만능 렌치나 공구 세트는 3~10만 원대.,가격,10만 원,yes,NEEDS_EXTERNAL_VERIFICATION,"공식기관(정부·지자체·법령) 확인 후 수정 또는 ""관련 기준 변경 가능 — 공식기관 최신 내용 확인 권장"" 안내 추가",정부기관·법령 원문·지자체,,
208,2026-08-07-housing-auto-eb35f1,https://honsamnote.co.kr/blog/2026-08-07-housing-auto-eb35f1/,"혼자 사는 직장인, 우리 집 소소한 고장! 매번 사람 부를까, 직접 고쳐볼까? DIY vs. 출장 수리, 내 돈 아끼는 현명한 선택 가이드",P1,재료비: 실리콘， 테이프， 나사， 소모품 등은 몇천 원~1만원 내외.,가격,1만원,yes,NEEDS_EXTERNAL_VERIFICATION,"공식기관(정부·지자체·법령) 확인 후 수정 또는 ""관련 기준 변경 가능 — 공식기관 최신 내용 확인 권장"" 안내 추가",정부기관·법령 원문·지자체,,
209,2026-08-07-housing-auto-eb35f1,https://honsamnote.co.kr/blog/2026-08-07-housing-auto-eb35f1/,"혼자 사는 직장인, 우리 집 소소한 고장! 매번 사람 부를까, 직접 고쳐볼까? DIY vs. 출장 수리, 내 돈 아끼는 현명한 선택 가이드",P1,총비용: 건당 최소 몇천 원에서 최대 2~3만원 내외.,가격,3만원,yes,NEEDS_EXTERNAL_VERIFICATION,"공식기관(정부·지자체·법령) 확인 후 수정 또는 ""관련 기준 변경 가능 — 공식기관 최신 내용 확인 권장"" 안내 추가",정부기관·법령 원문·지자체,,
210,2026-08-07-housing-auto-eb35f1,https://honsamnote.co.kr/blog/2026-08-07-housing-auto-eb35f1/,"혼자 사는 직장인, 우리 집 소소한 고장! 매번 사람 부를까, 직접 고쳐볼까? DIY vs. 출장 수리, 내 돈 아끼는 현명한 선택 가이드",P1,출장 수리 서비스 비용: 기본 출장비: 일반적으로 2~5만 원 (지역， 시간대， 업체에 따라 상이).,가격,5만 원,yes,NEEDS_EXTERNAL_VERIFICATION,"공식기관(정부·지자체·법령) 확인 후 수정 또는 ""관련 기준 변경 가능 — 공식기관 최신 내용 확인 권장"" 안내 추가",정부기관·법령 원문·지자체,,
211,2026-08-07-housing-auto-eb35f1,https://honsamnote.co.kr/blog/2026-08-07-housing-auto-eb35f1/,"혼자 사는 직장인, 우리 집 소소한 고장! 매번 사람 부를까, 직접 고쳐볼까? DIY vs. 출장 수리, 내 돈 아끼는 현명한 선택 가이드",P1,수리비: 고장 유형과 난이도에 따라 3만 원~10만 원 이상.,가격,3만 원,yes,NEEDS_EXTERNAL_VERIFICATION,"공식기관(정부·지자체·법령) 확인 후 수정 또는 ""관련 기준 변경 가능 — 공식기관 최신 내용 확인 권장"" 안내 추가",정부기관·법령 원문·지자체,,
212,2026-08-07-housing-auto-eb35f1,https://honsamnote.co.kr/blog/2026-08-07-housing-auto-eb35f1/,"혼자 사는 직장인, 우리 집 소소한 고장! 매번 사람 부를까, 직접 고쳐볼까? DIY vs. 출장 수리, 내 돈 아끼는 현명한 선택 가이드",P1,총비용: 간단한 수리도 보통 5만원 이상， 복잡한 경우 10만원 이상 발생할 수 있습니다.,가격,5만원,yes,NEEDS_EXTERNAL_VERIFICATION,"공식기관(정부·지자체·법령) 확인 후 수정 또는 ""관련 기준 변경 가능 — 공식기관 최신 내용 확인 권장"" 안내 추가",정부기관·법령 원문·지자체,,
213,2026-08-07-housing-auto-eb35f1,https://honsamnote.co.kr/blog/2026-08-07-housing-auto-eb35f1/,"혼자 사는 직장인, 우리 집 소소한 고장! 매번 사람 부를까, 직접 고쳐볼까? DIY vs. 출장 수리, 내 돈 아끼는 현명한 선택 가이드",P1,총비용: 간단한 수리도 보통 5만원 이상， 복잡한 경우 10만원 이상 발생할 수 있습니다.,가격,10만원,yes,NEEDS_EXTERNAL_VERIFICATION,"공식기관(정부·지자체·법령) 확인 후 수정 또는 ""관련 기준 변경 가능 — 공식기관 최신 내용 확인 권장"" 안내 추가",정부기관·법령 원문·지자체,,
214,2026-08-07-safety-auto-5a549d,https://honsamnote.co.kr/blog/2026-08-07-safety-auto-5a549d/,"혼자 사는 당신, 중요한 서류나 귀중품을 안전하게 보관할 때: 방화/방수 금고 vs. 보안 서류함, 나에게 맞는 선택은?",P1,비용·시간·주의사항 비용: 방화/방수 금고: 소형 가정용은 대략 20만원대부터 시작하여 크기， 내화/방수 등급， 잠금장치 종류에 따라 수백만원까지 다양합니다.,가격,20만원,yes,NEEDS_EXTERNAL_VERIFICATION,"공식기관(정부·지자체·법령) 확인 후 수정 또는 ""관련 기준 변경 가능 — 공식기관 최신 내용 확인 권장"" 안내 추가",정부기관·법령 원문·지자체,,
215,2026-08-07-safety-auto-5a549d,https://honsamnote.co.kr/blog/2026-08-07-safety-auto-5a549d/,"혼자 사는 당신, 중요한 서류나 귀중품을 안전하게 보관할 때: 방화/방수 금고 vs. 보안 서류함, 나에게 맞는 선택은?",P1,가정용 보안 서류함/스마트 보관함: 5만원대부터 20만원대까지 폭넓게 형성되어 있습니다.,가격,5만원,yes,NEEDS_EXTERNAL_VERIFICATION,"공식기관(정부·지자체·법령) 확인 후 수정 또는 ""관련 기준 변경 가능 — 공식기관 최신 내용 확인 권장"" 안내 추가",정부기관·법령 원문·지자체,,
216,2026-08-07-safety-auto-5a549d,https://honsamnote.co.kr/blog/2026-08-07-safety-auto-5a549d/,"혼자 사는 당신, 중요한 서류나 귀중품을 안전하게 보관할 때: 방화/방수 금고 vs. 보안 서류함, 나에게 맞는 선택은?",P1,100%는 없다: 어떤 보관 솔루션도 100% 안전을 보장하지 않습니다.,통계,100%,yes,NEEDS_EXTERNAL_VERIFICATION,"공식기관(정부·지자체·법령) 확인 후 수정 또는 ""관련 기준 변경 가능 — 공식기관 최신 내용 확인 권장"" 안내 추가",정부기관·법령 원문·지자체,,
217,2026-08-07-safety-auto-6b24c5,https://honsamnote.co.kr/blog/2026-08-07-safety-auto-6b24c5/,"혼자 사는 당신, 새 집 이사 직후 '이것' 안 하면 위험! 도어락 비밀번호와 열쇠 관리 안전 가이드",P1,집주인과 상의 없이 임의 변경: 임대인의 동의 없이 현관 잠금장치를 임의로 변경하면， 퇴거 시 원상복구 문제， 보증금 미반환 등 법적 분쟁으로 이어질 수 있습니다.,법률,보증금 미반환,yes,NEEDS_EXTERNAL_VERIFICATION,"공식기관(정부·지자체·법령) 확인 후 수정 또는 ""관련 기준 변경 가능 — 공식기관 최신 내용 확인 권장"" 안내 추가",정부기관·법령 원문·지자체,,
218,2026-08-07-safety-auto-6b24c5,https://honsamnote.co.kr/blog/2026-08-07-safety-auto-6b24c5/,"혼자 사는 당신, 새 집 이사 직후 '이것' 안 하면 위험! 도어락 비밀번호와 열쇠 관리 안전 가이드",P1,비용: 도어락 비밀번호 변경: 0원 (자가) 물리 열쇠 실린더 교체 (DIY 부품): 2만 원 ~ 10만 원 (제품 및 난이도에 따라 상이) 물리 열쇠 실린더 교체 (전문가 출장): 5만 원 ~ 15만 원 (출장비， 실린더 종류， 야간 할증 등에 따라 상이) 보조키/안전고리 설치: 1만 원 ~ 5만 원 (제품 및 자가 설치 여부에 따라 상이) 시간: 비밀번,가격,2만 원,yes,NEEDS_EXTERNAL_VERIFICATION,"공식기관(정부·지자체·법령) 확인 후 수정 또는 ""관련 기준 변경 가능 — 공식기관 최신 내용 확인 권장"" 안내 추가",정부기관·법령 원문·지자체,,
219,2026-08-07-safety-auto-6b24c5,https://honsamnote.co.kr/blog/2026-08-07-safety-auto-6b24c5/,"혼자 사는 당신, 새 집 이사 직후 '이것' 안 하면 위험! 도어락 비밀번호와 열쇠 관리 안전 가이드",P1,비용: 도어락 비밀번호 변경: 0원 (자가) 물리 열쇠 실린더 교체 (DIY 부품): 2만 원 ~ 10만 원 (제품 및 난이도에 따라 상이) 물리 열쇠 실린더 교체 (전문가 출장): 5만 원 ~ 15만 원 (출장비， 실린더 종류， 야간 할증 등에 따라 상이) 보조키/안전고리 설치: 1만 원 ~ 5만 원 (제품 및 자가 설치 여부에 따라 상이) 시간: 비밀번,가격,10만 원,yes,NEEDS_EXTERNAL_VERIFICATION,"공식기관(정부·지자체·법령) 확인 후 수정 또는 ""관련 기준 변경 가능 — 공식기관 최신 내용 확인 권장"" 안내 추가",정부기관·법령 원문·지자체,,
220,2026-08-07-safety-auto-6b24c5,https://honsamnote.co.kr/blog/2026-08-07-safety-auto-6b24c5/,"혼자 사는 당신, 새 집 이사 직후 '이것' 안 하면 위험! 도어락 비밀번호와 열쇠 관리 안전 가이드",P1,비용: 도어락 비밀번호 변경: 0원 (자가) 물리 열쇠 실린더 교체 (DIY 부품): 2만 원 ~ 10만 원 (제품 및 난이도에 따라 상이) 물리 열쇠 실린더 교체 (전문가 출장): 5만 원 ~ 15만 원 (출장비， 실린더 종류， 야간 할증 등에 따라 상이) 보조키/안전고리 설치: 1만 원 ~ 5만 원 (제품 및 자가 설치 여부에 따라 상이) 시간: 비밀번,가격,5만 원,yes,NEEDS_EXTERNAL_VERIFICATION,"공식기관(정부·지자체·법령) 확인 후 수정 또는 ""관련 기준 변경 가능 — 공식기관 최신 내용 확인 권장"" 안내 추가",정부기관·법령 원문·지자체,,
221,2026-08-07-safety-auto-6b24c5,https://honsamnote.co.kr/blog/2026-08-07-safety-auto-6b24c5/,"혼자 사는 당신, 새 집 이사 직후 '이것' 안 하면 위험! 도어락 비밀번호와 열쇠 관리 안전 가이드",P1,비용: 도어락 비밀번호 변경: 0원 (자가) 물리 열쇠 실린더 교체 (DIY 부품): 2만 원 ~ 10만 원 (제품 및 난이도에 따라 상이) 물리 열쇠 실린더 교체 (전문가 출장): 5만 원 ~ 15만 원 (출장비， 실린더 종류， 야간 할증 등에 따라 상이) 보조키/안전고리 설치: 1만 원 ~ 5만 원 (제품 및 자가 설치 여부에 따라 상이) 시간: 비밀번,가격,15만 원,yes,NEEDS_EXTERNAL_VERIFICATION,"공식기관(정부·지자체·법령) 확인 후 수정 또는 ""관련 기준 변경 가능 — 공식기관 최신 내용 확인 권장"" 안내 추가",정부기관·법령 원문·지자체,,
222,2026-08-07-safety-auto-6b24c5,https://honsamnote.co.kr/blog/2026-08-07-safety-auto-6b24c5/,"혼자 사는 당신, 새 집 이사 직후 '이것' 안 하면 위험! 도어락 비밀번호와 열쇠 관리 안전 가이드",P1,비용: 도어락 비밀번호 변경: 0원 (자가) 물리 열쇠 실린더 교체 (DIY 부품): 2만 원 ~ 10만 원 (제품 및 난이도에 따라 상이) 물리 열쇠 실린더 교체 (전문가 출장): 5만 원 ~ 15만 원 (출장비， 실린더 종류， 야간 할증 등에 따라 상이) 보조키/안전고리 설치: 1만 원 ~ 5만 원 (제품 및 자가 설치 여부에 따라 상이) 시간: 비밀번,가격,1만 원,yes,NEEDS_EXTERNAL_VERIFICATION,"공식기관(정부·지자체·법령) 확인 후 수정 또는 ""관련 기준 변경 가능 — 공식기관 최신 내용 확인 권장"" 안내 추가",정부기관·법령 원문·지자체,,
