source_slug,source_title,target_slug,target_title,relevance_score,relation_type,reason
2026-08-01-storage-auto-499287,"베란다 없는 원룸러, 방 한가운데 빨래 건조대? 최소 공간으로 '빨래 지옥' 끝내는 법",2026-08-10-cleaning-auto-aeb4a0,"혼자 사는 당신, 좁은 집에서 빨래가 축축하고 냄새난다고요? 소형 건조기 vs 스마트 건조대, 후회 없는 선택 기준",2,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 2)
2026-08-01-storage-auto-c54f86,1인 가구 액세서리 수납 비교｜원룸 가방 정리,2026-08-04-housing-auto-e8de0c,"혼자 사는 직장인, 집주인/관리사무소의 갑작스러운 방문 요청, 내 사생활 지키며 똑똑하게 대처하는 법",2,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 2)
2026-08-03-cost-auto-d01191,1인 가구 청소 서비스 방법｜생활비 절약,2026-07-30-lifestyle-64,"퇴근 후 무기력함에 지친 1인 가구 직장인, 잠들기 전 2시간으로 내일을 바꾸는 저녁 루틴",2,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 2)
2026-08-03-cost-auto-d01191,1인 가구 청소 서비스 방법｜생활비 절약,2026-08-01-lifestyle-auto-976633,"1인 가구 직장인, '혼자라서 시간 많지?' 오해에 지쳤다면? 퇴근 후 내 시간 지키는 현명한 거절법",2,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 2)
2026-08-03-products-auto-1b3cc6,"퇴근 후 내 방만 시원하게! 1인 가구 이동식 에어컨 VS 서큘레이터, 뭐가 맞을까?",2026-08-06-cleaning-auto-ab8bbf,에어컨 필터 청소 비교｜에어컨 관리,2,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 2)
2026-08-04-cost-auto-dac7b3,"혼자 사는 직장인, 건강 관리 돈 아끼려면? 헬스장 vs 홈트 vs 야외 운동, 내게 맞는 선택 기준 3가지",2026-08-06-products-auto-99b34b,"혼자 사는 직장인, 좁은 집에서도 허리 편한 홈 오피스? 인체공학 의자 vs 스탠딩 데스크 컨버터, 내게 맞는 선택은?",2,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 2)
2026-08-04-housing-auto-e8de0c,"혼자 사는 직장인, 집주인/관리사무소의 갑작스러운 방문 요청, 내 사생활 지키며 똑똑하게 대처하는 법",2026-08-01-storage-auto-c54f86,1인 가구 액세서리 수납 비교｜원룸 가방 정리,2,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 2)
2026-08-04-safety-auto-ceca45,창문 깨짐 방법｜유리 파편,2026-07-31-housing-71,"혼자 사는 집 고장! 집주인이 수리 미룰 때, 내 돈 아끼는 현실적인 해결 순서",2,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 2)
2026-08-05-cost-auto-9715f2,"혼자 사는 직장인, 물값 매달 낭비 말고! 생수 vs. 정수기 vs. 필터, 내게 맞는 최적의 선택은?",2026-07-30-cleaning-67,냉장고 냄새 방법｜냉장고 청소법,2,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 2)
2026-08-05-cost-auto-e4ec33,"혼자 사는 직장인, 매달 쓰레기 봉투값도 아깝다면? 생활 폐기물 비용 줄이고 버리는 스트레스 없애는 법",2026-07-30-cleaning-28,"퇴근 후 급하게 돌린 빨래, 쉰 냄새 고민 끝! 1인 가구를 위한 초간단 세탁 관리법",2,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 2)
2026-08-05-housing-auto-580e50,"혼자 사는 직장인, 반려동물 키우고 싶은데 계약 위반 걱정? 집주인과 현명하게 합의하는 3단계",2026-08-06-products-auto-2eb0f5,"혼자 사는 직장인, 짧은 출장/휴가 때 반려동물 돌봄 걱정이라면? 펫시터 vs. 펫호텔 vs. 스마트 기기, 내게 맞는 최적의 선택은?",2,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 2)
2026-08-05-housing-auto-580e50,"혼자 사는 직장인, 반려동물 키우고 싶은데 계약 위반 걱정? 집주인과 현명하게 합의하는 3단계",2026-08-07-cost-auto-efcd2f,"혼자 사는 직장인, 사랑하는 반려동물 병원비 폭탄 걱정된다면? 펫보험 vs 예방 관리, 내게 맞는 최적의 선택은?",2,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 2)
2026-08-05-lifestyle-auto-420299,재택근무 루틴 알아보기｜재택근무 생활 리듬,2026-08-06-products-auto-99b34b,"혼자 사는 직장인, 좁은 집에서도 허리 편한 홈 오피스? 인체공학 의자 vs 스탠딩 데스크 컨버터, 내게 맞는 선택은?",2,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 2)
2026-08-06-cleaning-auto-643cdf,"혼자 사는 당신, 이사/대청소 후 버릴 곳 없는 가구·가전·매트리스? 10분 만에 깔끔하게 처리하는 현실 가이드",2026-08-01-products-auto-7e3829,"혼자 사는 직장인, 가구·가전제품 폐기 막막하다면? 대형 폐기물 현명하게 버리는 4가지 방법 비교",2,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 2)
2026-08-06-cleaning-auto-858326,청소포 비교｜극세사 걸레,2026-07-30-products-54,"바쁜 1인 가구, 남은 밥 버릴 걱정 없이 딱 맞는 전기밥솥 고르는 3가지 기준",2,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 2)
2026-08-06-cleaning-auto-ba24cc,"혼자 사는 당신, 설거지 후 주방 싱크대 물이 안 내려가? 지금 당장 막힌 배수구 뻥 뚫는 현실적인 솔루션",2026-08-04-storage-auto-28ed9d,1인 가구 식료품 수납 알아보기｜좁은 주방 정리,2,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 2)
2026-08-06-cleaning-auto-ec8541,"혼자 사는 당신, 주방 후드에서 끈적한 기름때 뚝뚝? 퇴근 후 30분, 새것처럼 되돌리는 초간단 청소법",2026-07-30-storage-20,"바쁜 1인 가구 직장인, 퇴근 후에도 어지러운 주방? 딱 3단계로 끝내는 현실적인 정리법",2,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 2)
2026-08-06-cleaning-auto-ec8541,"혼자 사는 당신, 주방 후드에서 끈적한 기름때 뚝뚝? 퇴근 후 30분, 새것처럼 되돌리는 초간단 청소법",2026-08-04-products-auto-db26cb,"혼자 사는 직장인, 퇴근 후 빠르고 맛있는 한 끼! 에어프라이어 vs 토스터 오븐, 우리 집에 맞는 건?",2,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 2)
2026-08-06-cost-auto-b32a96,온라인 쇼핑 배송비 기준｜배송비 아끼는 법,2026-07-30-cleaning-28,"퇴근 후 급하게 돌린 빨래, 쉰 냄새 고민 끝! 1인 가구를 위한 초간단 세탁 관리법",2,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 2)
2026-08-06-cost-auto-b32a96,온라인 쇼핑 배송비 기준｜배송비 아끼는 법,2026-08-01-food-auto-6b8a79,"1인 가구, 마트에서 '이거 살까 말까?' 망설일 때: 식재료 낭비 막는 현명한 구매 결정 가이드",2,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 2)
2026-08-06-cost-auto-c59747,"혼자 사는 직장인, 밤마다 OTT 유목민이라면? 나에게 딱 맞는 구독 전략으로 매달 만원 아끼는 법",2026-08-09-products-auto-7bf3a6,"혼자 사는 직장인, 좁은 집에서도 나만의 영화관을 만들고 싶다면? 미니 빔 프로젝터 vs 스마트 TV, 내게 맞는 최적의 선택은?",2,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 2)
2026-08-06-cost-auto-c59747,"혼자 사는 직장인, 밤마다 OTT 유목민이라면? 나에게 딱 맞는 구독 전략으로 매달 만원 아끼는 법",2026-08-12-products-auto-2ee7a1,"혼자 사는 직장인, 매번 장보기 번거롭고 필요한 건 깜빡한다면? 1인 가구 맞춤 구독 박스 vs 직접 장보기, 나에게 딱 맞는 선택은?",2,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 2)
2026-08-06-cost-auto-e8c32b,"혼자 사는 직장인, 예상치 못한 지출에 늘 불안하다면? 나만의 비상금 통장, 어떻게 만들어야 할까?",2026-08-06-products-auto-1d916e,1인 가구 전월세 안심보험 방법｜세입자 보험,2,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 2)
2026-08-06-cost-auto-f652a0,"혼자 사는 직장인, 안 쓰는 물건 쌓여만 간다면? 중고거래 vs 나눔, 후회 없이 처분하고 용돈 버는 법",2026-08-01-storage-auto-387eaf,"좁은 원룸, 의자에 쌓이는 '어중간한 옷'더미! 1인 가구라면 이것부터 확인하세요",2,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 2)
2026-08-06-cost-auto-f652a0,"혼자 사는 직장인, 안 쓰는 물건 쌓여만 간다면? 중고거래 vs 나눔, 후회 없이 처분하고 용돈 버는 법",2026-08-05-storage-auto-1764b0,"1인 가구 직장인, 좁은 옷장 '꽉 찬 옷' 때문에 숨막힌다면? 옷걸이 하나라도 더 거는 현실 수납법",2,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 2)
2026-08-06-food-auto-585c1b,"퇴근 후 지친 1인 가구 직장인, 간단한 한 끼 요리 도구: 미니 멀티 쿠커 vs. 냄비+프라이팬, 당신의 주방에 더 현명한 선택은?",2026-07-30-products-54,"바쁜 1인 가구, 남은 밥 버릴 걱정 없이 딱 맞는 전기밥솥 고르는 3가지 기준",2,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 2)
2026-08-06-food-auto-9e2cfe,"1인 가구 직장인, 냉장고 속 개봉한 소스·반찬류, 언제까지 먹어야 할지 헷갈릴 때? 버리지 않고 안전하게 끝까지 다 먹는 법",2026-08-08-safety-auto-9834c4,"혼자 사는 당신, 냉장고 속 식재료 유통기한 때문에 고민될 때: 식중독 걱정 없이 안전하게 관리하고 섭취하는 현실적인 방법",2,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 2)
2026-08-06-food-auto-9e2cfe,"1인 가구 직장인, 냉장고 속 개봉한 소스·반찬류, 언제까지 먹어야 할지 헷갈릴 때? 버리지 않고 안전하게 끝까지 다 먹는 법",2026-08-14-cost-auto-c66395,난방비 절약 알아보기｜외풍,2,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 2)
2026-08-06-food-auto-c5562a,"1인 가구 직장인, 달걀 한 판 앞에서 망설일 때: 신선도 낭비 없이 끝까지 알뜰하게 즐기는 구매부터 보관, 활용법",2026-08-01-storage-auto-662a7f,"1인 가구 직장인, 좁은 원룸 '한 번 입은 옷' 더미! 간편한 의류 리프레시 존 만드는 현실 팁",2,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 2)
2026-08-06-housing-auto-1a9827,"혼자 사는 직장인, 급하게 작은 짐 옮길 때? 카셰어링 탑차 vs 용달 서비스, 내 돈 아끼는 현명한 선택은?",2026-07-30-cleaning-27,"혼자 사는 당신, 샤워실 배수구 냄새? 퇴근 후 15분 만에 잡는 법",2,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 2)
2026-08-06-products-auto-99b34b,"혼자 사는 직장인, 좁은 집에서도 허리 편한 홈 오피스? 인체공학 의자 vs 스탠딩 데스크 컨버터, 내게 맞는 선택은?",2026-08-04-cost-auto-dac7b3,"혼자 사는 직장인, 건강 관리 돈 아끼려면? 헬스장 vs 홈트 vs 야외 운동, 내게 맞는 선택 기준 3가지",2,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 2)
2026-08-06-products-auto-99b34b,"혼자 사는 직장인, 좁은 집에서도 허리 편한 홈 오피스? 인체공학 의자 vs 스탠딩 데스크 컨버터, 내게 맞는 선택은?",2026-08-05-lifestyle-auto-420299,재택근무 루틴 알아보기｜재택근무 생활 리듬,2,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 2)
2026-08-06-products-auto-b3c106,"혼자 사는 직장인, 퇴근 후 현관문 앞에서 허둥지둥? 1인 가구 스마트 도어록, 똑똑하게 선택하고 설치하는 법",2026-08-04-housing-auto-24e082,"혼자 사는 직장인, 빈집 걱정 이제 그만! 우리 집 지키는 스마트 홈CCTV vs 보안 서비스, 뭘 골라야 현명할까?",2,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 2)
2026-08-06-storage-auto-11ba62,"1인 가구 직장인, 좁은 원룸 거실 '앉을 자리도, 수납도 부족'하다면? 수납 스툴 vs. 수납 벤치, 현명하게 고르는 법",2026-07-30-products-58,"퇴근 후 지친 1인 가구 직장인, 쌓여가는 먼지 속에서 해방! 청소대행 서비스, 현명하게 선택하는 법",2,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 2)
2026-08-06-storage-auto-239c0d,"1인 가구 직장인, 좁은 원룸 쌓여가는 분리수거 쓰레기, 냄새 걱정 없이 깔끔하게 보관하는 현실 수납법",2026-07-30-housing-48,옵션 가전 고장 알아보기｜세입자 책임,2,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 2)
2026-08-06-storage-auto-4e768a,"1인 가구 직장인, '꽉 찬 옷장' 막막하다면? 내 옷에 맞춰 '선반 vs 서랍 vs 수납함' 최적 조합 찾는 현실 가이드",2026-08-01-cost-auto-9c7467,혼자 사는 직장인 옷 방법｜옷값 절약,2,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 2)
